2021440260239,2021,440260239,1,5,0,18,19,3,8,0,0,0,0,0,0,0,3,1,6,6,1,49,8,999,1,1,BMW S 1000,6,E01032970,0,-1
2021430421317,2021,430421317,2,5,0,18,19,0,0,0,0,0,0,0,0,0,1,1,6,6,1,54,8,999,1,0,BMW S 1000,5,E01028811,0,-1
202163B062321,2021,63B062321,2,5,0,13,13,8,4,0,0,1,0,0,0,0,1,1,6,6,1,55,8,999,1,0,BMW S 1000,5,W01000546,0,-1
2021440161582,2021,440161582,1,5,0,18,19,8,4,0,0,8,0,0,0,0,1,1,6,6,1,31,6,999,1,6,BMW S 1000,9,E01017248,0,-1
2021471093234,2021,471093234,1,5,0,13,13,7,3,0,0,8,0,0,7,4,1,1,5,6,1,55,8,999,1,3,BMW S 1000,2,E01001735,0,-1
2021461088694,2021,461088694,2,5,0,14,14,4,8,0,0,0,0,0,0,0,3,1,5,6,1,48,8,999,1,5,BMW S 1000,5,E01016127,0,-1
2021451028996,2021,451028996,1,5,0,18,19,5,1,0,0,0,1,10,0,0,1,1,6,6,1,30,6,999,1,2,BMW S 1000,5,E01030656,0,-1
2021371102266,2021,371102266,2,5,0,18,19,6,2,0,0,8,0,11,0,0,1,1,6,6,1,57,9,999,1,6,BMW S 1000,6,E01029930,0,-1
2021221068292,2021,221068292,1,5,0,18,19,4,8,0,0,8,2,0,0,0,1,1,6,6,1,28,6,999,1,8,BMW S 1000,9,E01029664,0,-1
2021320588177,2021,320588177,2,5,0,2,2,0,0,0,0,1,0,0,0,0,4,1,6,6,1,50,8,999,1,2,BMW S 1000,5,E01026435,0,-1
2021991026278,2021,991026278,1,5,0,13,13,7,3,0,0,1,0,0,0,0,1,1,6,6,1,57,9,999,1,4,BMW S 1000,9,-1,0,-1
2021122100567,2021,122100567,1,5,0,17,19,1,3,0,0,0,0,0,0,0,1,1,4,7,1,57,9,999,1,2,BMW S 1000,10,E01025278,0,-1
2021451119445,2021,451119445,3,5,0,9,9,2,6,0,0,5,5,10,0,0,2,1,5,6,1,34,6,999,1,8,BMW S 1000,6,E01030699,0,-1
2021161041649,2021,161041649,1,5,0,3,3,3,7,0,0,8,0,0,0,0,4,1,6,6,1,49,8,999,1,8,BMW S 1000,6,E01012793,0,-1
2021430511847,2021,430511847,2,4,0,18,19,6,1,0,0,8,0,0,0,0,3,1,2,2,1,42,7,999,1,11,BMW S 1000,8,E01028595,0,-1
2021440260239,2021,440260239,2,5,0,18,19,3,8,0,0,0,0,0,0,0,4,1,6,6,1,51,8,999,1,1,BMW S 1000,5,E01015993,0,-1
2021991050604,2021,991050604,1,5,0,17,19,1,5,0,0,0,1,0,1,10,1,1,5,6,1,37,7,999,1,9,BMW S 1000,8,-1,0,-1
2021552101000,2021,552101000,1,5,0,13,13,8,4,0,0,8,0,0,7,11,1,1,6,6,1,73,10,999,1,5,BMW S 1000,9,E01027250,0,-1
2021101094188,2021,101094188,1,5,0,17,19,1,5,0,0,1,1,0,7,0,4,1,5,6,1,40,7,999,1,0,BMW S 1000,7,E01010573,0,-1
